"","objectid","year","state","agency","unit_id","fire_name","alarm_date","cont_date","cause","objective","gis_acres","complex_name","shape_area","shape_length","fire_days"
"672",956,2021,"CA","USF","SQF","BOYDEN 1",2021-03-03,2021-03-18,5,1,14.57344,NA,92198.8125,1159.946336,15
"673",957,2021,"CA","USF","INF","GLACIER NORTH",2021-07-15,2021-08-20,1,1,37.2558,NA,237742.9805,2932.28464,36
"674",958,2021,"CA","CCO","KRN","Backus 2",2021-04-25,2021-04-25,14,1,2.897352,NA,17495.64453,777.9218719,0
"675",959,2021,"CA","CDF","BTU","DIXIE",2021-07-14,2021-10-25,11,1,963405.4,NA,6692866165,2010262.448,103
"676",960,2021,"CA","USF","KNF","RIVER COMPLEX",2021-07-31,2021-10-25,1,1,199354.1,"RIVER COMPLEX",1422803379,1615527.514,86
"677",961,2021,"CA","CDF","RRU","COYOTE",2021-06-02,2021-06-06,9,1,42.75489,NA,251915.832,3495.827569,4
"678",962,2021,"CA","CDF","BDU","DEVORE",2021-05-04,2021-05-04,9,1,13.80691,NA,82032.84375,2189.944481,0
"679",963,2021,"CA","USF","BDF","LONE",2021-07-04,2021-07-05,9,1,8.430901,NA,50106.65234,1580.078955,1
"680",964,2021,"CA","USF","PNF","DOTTA",2021-06-30,2021-07-22,14,1,531.91,"BECKWOURTH COMPLEX",3664169.332,16139.45704,22
"681",965,2021,"CA","USF","PNF","GREENHORN",2021-04-13,2021-04-13,14,1,9.6,NA,66120.29688,1152.333307,0
"682",966,2021,"CA","USF","PNF","HARTMAN",2021-06-29,2021-07-14,14,1,53.54,NA,367371.8008,2276.207323,15
"683",967,2021,"CA","FWS","TNR","MIGUEL 3",2021-01-07,2021-01-07,14,1,21.31999,NA,122097.4258,1645.445255,0
"684",968,2021,"CA","FWS","TNR","CAMPO",2021-01-20,2021-01-20,14,1,8.976994,NA,51492.5625,1402.73121,0
"685",969,2021,"CA","FWS","TNR","MILLAR",2021-10-01,2021-10-01,11,1,0.4009637,NA,2297.476563,202.4807269,0
"686",970,2021,"CA","FWS","PLR","TURKEY",2021-06-10,2021-06-11,14,1,171.3908,NA,1059602.484,9241.683677,1
"687",971,2021,"CA","FWS","SJR","RIVER",2021-06-14,2021-06-14,4,1,57.37954,NA,371750.5547,5596.127156,0
"688",972,2021,"CA","FWS","SJR","CASJR STRINGER",2021-06-17,2021-06-17,11,1,2.734319,NA,17696.94922,1193.708413,0
"689",973,2021,"CA","FWS","SWR","68.0",2021-08-18,2021-08-18,9,1,219.7282,NA,1491105.309,11603.51435,0
"690",974,2021,"CA","FWS","SRR","DAIRY",2021-06-15,2021-06-23,18,1,161.2339,NA,1116694.051,6686.923041,8
"691",975,2021,"CA","FWS","LKR","POINT",2021-08-20,2021-08-20,2,1,22.15831,NA,162212.7969,1969.708972,0
"692",976,2021,"CA","FWS","STR","SUTTER",2021-09-27,2021-09-27,2,1,141.5167,NA,951334.5664,3877.476497,0
"693",977,2021,"CA","USF","PNF","LONE ROCK",2021-08-06,2021-08-10,14,NA,78.31017,NA,544566.6445,3802.747801,4
"694",978,2021,"CA","USF","ENF","UNION",2021-01-19,2021-01-20,14,NA,20.37977,NA,136346.0313,1581.752892,1
"695",979,2020,"CA","CDF","NEU","NELSON",2020-06-18,2020-06-23,11,1,109.6023,NA,733134.7305,4179.743142,5
"696",980,2020,"CA","CDF","NEU","AMORUSO",2020-06-01,2020-06-04,2,1,685.585,NA,4578171.914,12399.37539,3
"697",981,2020,"CA","CDF","NEU","ATHENS",2020-08-10,2020-08-11,14,1,27.30048,NA,182387.6445,2119.19412,1
"698",982,2020,"CA","CDF","NEU","FLEMING",2020-03-31,2020-04-01,9,1,12.93155,NA,86679.44531,2029.524881,1
"699",983,2020,"CA","CDF","NEU","MELANESE",2020-04-14,2020-04-19,18,1,10.31596,NA,70179.13281,1342.742903,5
"700",984,2020,"CA","CDF","NEU","PFE",2020-07-05,2020-07-05,14,1,36.70193,NA,244431.5273,3012.198354,0
"701",985,2020,"CA","DOD","BEA","VALLEY",2020-07-15,2020-07-16,14,1,376.9104,NA,2538316.879,9803.350364,1
"702",986,2020,"CA","CDF","NEU","WALDO",2020-07-09,2020-07-12,9,1,10.10221,NA,68043.03125,1425.986342,3
"703",987,2020,"CA","CDF","NEU","WILLOW",2020-03-10,2020-03-11,5,1,33.97389,NA,230549.7813,2477.151815,1
"704",988,2020,"CA","CDF","NEU","WILLOWS",2020-09-09,2020-10-13,7,1,1309.09,NA,8877495.797,15221.41054,34
"705",989,2020,"CA","CDF","NEU","DYER",2020-07-06,2020-07-06,8,1,194.6603,NA,1296860.605,7757.246838,0
"706",990,2020,"CA","CDF","NEU","FARRIER",2020-07-24,2020-07-31,8,1,22.6343,NA,150787.4414,1693.89813,7
"707",991,2020,"CA","CDF","NEU","FIELDS",2020-10-06,2020-10-09,5,1,55.32843,NA,373125.2734,3143.530999,3
"708",992,2020,"CA","CDF","NEU","JONES",2020-08-17,2020-09-28,1,1,705.546,NA,4770841.824,15226.05477,42
"709",993,2020,"CA","DOD","BEA","PAVE PAWS",2020-08-02,2020-08-02,11,1,532.7733,NA,3589054.992,10122.68925,0
"710",994,2020,"CA","CDF","NEU","RIOSA",2020-06-15,2020-06-15,11,1,13.69472,NA,91856.85156,1743.670874,0
"711",995,2020,"CA","CDF","BTU","NELSON",2020-06-17,2020-06-25,14,1,103.3316,NA,703657.6367,5758.364508,8
"712",996,2020,"CA","CDF","BTU","5-4 POTTERS",2020-08-17,2020-09-10,1,1,925.4019,"BUTTE LIGHTNING COMPLEX",6307904.035,16613.48391,24
"713",997,2020,"CA","CDF","BTU","5-6 CASCADE CREEK",2020-08-17,2020-09-10,1,1,260.1756,"BUTTE LIGHTNING COMPLEX",1780346.898,7022.574927,24
"714",998,2020,"CA","CDF","BTU","TEDDY",2020-06-18,2020-06-23,14,1,13.27956,NA,90049.49609,1648.633067,5
"715",999,2020,"CA","CDF","CZU","COAST",2020-06-29,2020-06-29,7,1,20.2083,NA,128343.1602,1702.000922,0
"716",1000,2020,"CA","CDF","CZU","CZU LIGHTNING COMPLEX",2020-08-16,2020-09-24,1,1,86553.46,"CZU LIGHTNING COMPLEX",552318495.8,255052.1933,39
"717",1001,2020,"CA","CDF","MEU","OAK",2020-09-07,2020-09-28,9,1,1146.466,NA,7799786.219,18184.11758,21
"718",1002,2020,"CA","CDF","MEU","CREEK",2020-08-18,2020-08-26,10,1,834.2442,NA,5727850.402,12821.81315,8
"719",1003,2020,"CA","CDF","MEU","45735.0",2020-08-18,2020-10-21,1,1,65.00854,NA,439629.1055,2611.286609,64
"720",1004,2020,"CA","CDF","MEU","VINEYARD",2020-06-09,2020-06-18,2,1,150.4945,NA,1007057.359,5675.645916,9
"721",1005,2020,"CA","CDF","MEU","MINA",2020-08-10,2020-08-15,4,1,158.8692,NA,1091466.074,5106.029786,5
"722",1006,2020,"CA","CDF","HUU","BEAR",2020-02-15,2020-02-15,5,1,10.47374,NA,73476.59375,1526.389401,0
"723",1007,2020,"CA","CDF","HUU","REDWOOD",2020-10-23,2020-10-23,2,1,101.4003,NA,711099.6328,3753.852905,0
"724",1008,2020,"CA","CDF","TGU","GRIZZLY",2020-03-02,2020-03-06,14,1,155.273,NA,1064278.563,6540.583641,4
"725",1009,2020,"CA","CDF","TGU","BEEGUM",2020-02-22,2020-02-23,18,1,181.4404,NA,1264981.578,10696.81651,1
"726",1010,2020,"CA","CDF","TGU","45755.0",2020-08-17,2020-08-18,1,1,278.01,NA,1891689.641,8954.967188,1
"727",1011,2020,"CA","CDF","TGU","ELK",2020-08-16,2020-08-17,1,1,730.4814,NA,4982413.309,12016.13872,1
"728",1012,2020,"CA","CDF","TGU","RED",2020-04-23,2020-04-24,5,1,26.40666,NA,182659.8945,2684.268887,1
"729",1013,2020,"CA","CDF","HUU","MINE",2020-12-24,2020-12-24,5,1,11.07413,NA,77436.85156,1825.22881,0
"730",1014,2020,"CA","CDF","BTU","AVOCADO",2020-06-30,2020-07-11,14,1,137.5814,NA,933389.9766,4076.504034,11
"731",1015,2020,"CA","CDF","BTU","HONCUT",2020-06-20,2020-06-22,14,1,88.18584,NA,597747.5117,4162.198454,2
"732",1016,2020,"CA","CDF","BTU","GRAND",2020-10-15,2020-10-20,14,1,31.06108,NA,211492.5273,3068.50147,5
"733",1017,2020,"CA","CCO","ORC","PARK FIRE",2020-07-05,2020-07-07,14,1,24.09784,NA,141579.5117,2020.079466,2
"734",1018,2020,"CA","CDF","ORC","SILVERADO",2020-10-26,2020-11-02,14,1,12469.21,NA,73125983.45,65362.59357,7
"735",1019,2020,"CA","CDF","ORC","BLUE RIDGE",2020-10-26,2020-11-02,14,1,13694.53,NA,80671871.36,65838.87538,7
"736",1020,2020,"CA","CDF","ORC","BOND",2020-12-03,2020-12-07,14,1,6681.099,NA,39200475.43,52771.36548,4
"737",1021,2020,"CA","CDF","BTU","CLARK",2020-08-14,2020-08-14,14,1,106.785,NA,729464.8555,5533.236416,0
"738",1022,2020,"CA","CDF","NEU","DULUTH",2020-08-10,2020-08-12,10,1,71.94994,NA,480239.207,5784.257079,2
"739",1023,2020,"CA","CDF","NEU","KARCHNER",2020-06-05,2020-06-06,2,1,30.02494,NA,201532.5898,1974.730536,1
"740",1024,2020,"CA","LRA","NEU","SIMPSON",2020-10-15,2020-10-17,14,1,28.57458,NA,192491.0586,1971.429707,2
"741",1025,2020,"CA","CDF","NEU","WATT",2020-06-11,2020-06-13,14,1,39.86606,NA,265518.2227,3532.947958,2
"742",1026,2020,"CA","CDF","NEU","LOCUST",2020-12-31,2020-12-31,5,1,15.85951,NA,105708.1484,1604.873418,0
"743",1027,2020,"CA","CDF","BTU","GARDEN",2020-05-06,2020-05-09,2,1,49.00878,NA,334118.9258,3611.378663,3
"744",1028,2020,"CA","CDF","BTU","FEATHER",2020-07-20,2020-07-22,14,1,14.74074,NA,100343.9023,1522.437471,2
"745",1029,2020,"CA","CDF","SKU","BADGER",2020-07-18,2020-07-19,10,1,557.3061,NA,4060376.105,13506.56665,1
"746",1030,2020,"CA","CDF","SKU","MINER",2020-07-25,2020-07-25,14,1,23.13611,NA,166418.6016,2899.109655,0
"747",1031,2020,"CA","CDF","SKU","JENNY 2-3",2020-07-27,2020-07-27,1,1,14.63708,NA,107366.6484,1594.562538,0
"748",1032,2020,"CA","CDF","SKU","SCHOOLHOUSE",2020-09-09,2020-09-09,14,1,37.06404,NA,269098.0898,2367.926695,0
"749",1033,2020,"CA","CDF","SKU","TOWNSEND",2020-05-17,2020-05-17,5,1,13.73043,NA,99819.98828,1808.098667,0
"750",1034,2020,"CA","CDF","SKU","SHACKLEFORD",2020-09-11,2020-09-11,14,1,37.65027,NA,272468.9805,2903.044779,0
"751",1035,2020,"CA","CDF","TCU","MOC",2020-08-20,2020-09-05,9,1,2857.605,NA,18547049.61,24671.34816,16
"752",1036,2020,"CA","CDF","TCU","SALT",2020-08-18,2020-08-28,9,1,1593.732,NA,10403242.57,16443.51696,10
"753",1037,2020,"CA","CDF","TCU","WALKER",2020-06-16,2020-06-23,9,1,1398.004,NA,9143297.871,19226.90335,7
"754",1038,2020,"CA","CCO","KRN","BAKER",2020-06-17,2020-06-18,14,1,165.1797,NA,1006161.898,7573.073402,1
"755",1039,2020,"CA","CCO","KRN","BENA",2020-07-01,2020-07-05,14,1,2884.41,NA,17566953.14,21314.972,4
"756",1040,2020,"CA","CCO","KRN","FLAT",2020-07-09,2020-07-12,14,1,40.12797,NA,244002.3359,3515.808805,3
"757",1041,2020,"CA","CCO","KRN","COMANCHE",2020-07-26,2020-07-27,14,1,66.15605,NA,401194.1094,4069.537767,1
"758",1042,2020,"CA","CCO","KRN","SHEEP",2020-07-30,2020-07-30,14,1,233.0561,NA,1413545.836,7205.225392,0
"759",1043,2020,"CA","CCO","KRN","RESERVE",2020-08-04,2020-08-05,14,1,11.50082,NA,70018.61719,1757.170789,1
"760",1044,2020,"CA","CCO","KRN","JOHNSON",2020-08-05,2020-08-06,14,1,38.07296,NA,230876.0781,2953.056531,1
"761",1045,2020,"CA","BLM","CND","SODA",2020-06-17,2020-06-17,1,1,421.4699,NA,2545329.93,8257.52921,0
"762",1046,2020,"CA","CCO","KRN","WOODY",2020-08-14,2020-08-14,14,1,90.52191,NA,555702.6992,3524.333234,0
"763",1047,2020,"CA","CCO","KRN","BLUE",2020-08-16,2020-08-17,14,1,19.94945,NA,120367.2109,1994.094611,1
"764",1048,2020,"CA","CCO","KRN","SHERWOOD",2020-08-29,2020-08-29,14,1,44.59859,NA,273941.7656,2299.939726,0
"765",1049,2020,"CA","CCO","KRN","VISTA",2020-09-09,2020-09-09,14,1,34.71796,NA,210541.8242,2535.847867,0
"766",1050,2020,"CA","CCO","KRN","GARCES",2020-09-19,2020-09-19,14,1,10.84567,NA,66796.20313,1328.693797,0
"767",1051,2020,"CA","CCO","KRN","LILAC",2020-10-18,2020-10-19,14,1,52.84681,NA,320521.6797,3232.548108,1
"768",1052,2020,"CA","CCO","KRN","WATER",2020-12-02,2020-12-03,14,1,22.27073,NA,134343.5703,2196.957677,1
"769",1053,2020,"CA","CCO","KRN","STAGECOACH",2020-08-03,2020-08-03,14,1,7750.637,NA,47373861.88,46920.3382,0
"770",1054,2020,"CA","CDF","MMU","HUNTERS",2020-06-07,2020-06-11,2,1,82.1401,NA,530471.418,4659.651118,4
"771",1055,2020,"CA","CDF","MMU","PASS",2020-06-28,2020-07-01,11,1,2163.698,NA,13770400.12,16695.52567,3
"772",1056,2020,"CA","CDF","MMU","POWER",2020-07-11,2020-07-15,11,1,151.5495,NA,967344.7031,5184.749506,4
"773",1057,2020,"CA","CDF","MMU","BEN",2020-07-15,2020-07-17,11,1,48.12535,NA,309356.2461,2971.192793,2
"774",1058,2020,"CA","CDF","MMU","HENSLEY",2020-08-30,2020-09-02,7,1,398.4815,NA,2538309.848,14750.30341,3
"775",1059,2020,"CA","CDF","SHF","FRANCISCAN",2020-08-15,2020-08-15,2,1,15.77986,NA,110504.7227,2337.834049,0
"776",1060,2020,"CA","CDF","SHU","BAR",2020-04-25,2020-04-26,5,1,57.78563,NA,406463.2305,6053.002952,1
"777",1061,2020,"CA","CDF","SHU","LEOPARD",2020-05-31,2020-05-31,7,1,16.629,NA,116484.6875,2867.553878,0
"778",1062,2020,"CA","CCO","SBC","DRUM",2020-06-14,2020-06-17,2,1,695.4706,NA,4167186.676,18011.62011,3
"779",1063,2020,"CA","CCO","SBC","TWITCHELL",2020-06-06,2020-06-06,1,1,28.68455,NA,173213.0781,3330.00789,0
"780",1064,2020,"CA","CCO","SBC","BALLARD",2020-10-31,2020-10-31,14,1,17.29714,NA,103688.5078,2112.363662,0
"781",1065,2020,"CA","CCO","SBC","GAREY",2020-11-29,2020-12-01,2,1,12.15279,NA,73228.81641,2428.688985,2
"782",1066,2020,"CA","CDF","SHU","PLATINA",2020-07-19,2020-07-21,9,1,339.4666,NA,2374022.141,9206.192733,2
"783",1067,2020,"CA","CDF","SHU","ROSA",2020-02-26,2020-02-26,5,1,13.27444,NA,93994.49219,1973.219331,0
"784",1068,2020,"CA","CDF","SHU","SPRINGS",2020-08-09,2020-08-09,8,1,10.29982,NA,72441.71875,1425.501396,0
"785",1069,2020,"CA","CDF","SHU","PINES",2020-08-13,2020-08-13,9,1,15.73703,NA,109947.4375,1828.767568,0
"786",1070,2020,"CA","CDF","BDU","BRUDER",2020-10-14,2020-10-15,14,1,169.5485,NA,1001062.055,5739.959449,1
"787",1071,2020,"CA","CCO","SBC","HOLLISTER",2020-05-07,2020-05-10,11,1,157.0178,NA,937233.7188,5267.798345,3
"788",1072,2020,"CA","CCO","SBC","KIRSCHEMANN",2020-05-28,2020-05-28,2,1,28.75139,NA,173394.8477,1724.029761,0
"789",1073,2020,"CA","CCO","SBC","VIEW",2020-06-06,2020-06-07,11,1,77.05924,NA,461807.9297,3887.79851,1
"790",1074,2020,"CA","CCO","SBC","GATO",2020-07-31,2020-07-31,14,1,10.23549,NA,61602.98438,1351.126874,0
"791",1075,2020,"CA","CCO","SBC","LITO",2020-09-07,2020-09-07,9,1,25.82244,NA,154580.9141,1976.451964,0
"792",1076,2020,"CA","CCO","SBC","DUTARD",2020-11-23,2020-11-23,14,1,13.63339,NA,82188.75,1360.382138,0
"793",1077,2020,"CA","CCO","SBC","CLARK",2020-12-16,2020-12-16,7,1,18.82918,NA,113445.0039,2217.942008,0
"794",1078,2020,"CA","CDF","SLU","HUASNA",2020-05-13,2020-05-13,5,1,47.4296,NA,287161.2969,3280.433226,0
"795",1079,2020,"CA","CDF","SLU","SODA",2020-06-10,2020-06-10,10,1,1653.114,NA,10073813.3,19675.84924,0
"796",1080,2020,"CA","CDF","SLU","AVILA",2020-06-15,2020-06-20,14,1,434.291,NA,2636154.871,15280.53623,5
"797",1081,2020,"CA","CDF","SLU","GAGE",2020-06-28,2020-06-28,2,1,33.05524,NA,203234.3711,3411.537511,0
"798",1082,2020,"CA","CDF","SLU","LAKE",2020-07-04,2020-07-04,10,1,567.0063,NA,3459823.297,14090.65428,0
"799",1083,2020,"CA","CDF","SLU","SODA",2020-07-03,2020-07-03,2,1,152.5866,NA,928273.8125,4996.199946,0
"800",1084,2020,"CA","CDF","SLU","RIATA",2020-06-16,2020-06-16,2,1,15.23254,NA,92896.53125,1633.05767,0
"801",1085,2020,"CA","CDF","SLU","BERRY",2020-08-01,2020-08-01,2,1,24.21436,NA,148446.5703,2849.763563,0
"802",1086,2020,"CA","CDF","SLU","BRANCH",2020-07-28,2020-08-03,10,1,2922.204,NA,17791770.46,37572.32948,6
"803",1087,2020,"CA","CDF","SLU","II-2",2020-08-15,2020-08-15,1,1,64.87589,NA,392548.4063,3325.652852,0
"804",1088,2020,"CA","CDF","SLU","CARRIZO",2020-08-12,2020-08-12,10,1,184.9174,NA,1126390.402,4863.026813,0
"805",1089,2020,"CA","CDF","SLU","TOPAZ",2020-06-12,2020-06-12,2,1,157.1149,NA,958376.8047,5750.035587,0
"806",1090,2020,"CA","CDF","SLU","POND",2020-08-01,2020-08-09,7,1,1962.329,NA,11977219.27,27175.70695,8
"807",1091,2020,"CA","CDF","SLU","HUTTON",2020-12-07,2020-12-07,14,1,22.70941,NA,137253.6133,2046.486098,0
"808",1092,2020,"CA","CDF","SLU","CRESTA BLANCA",2020-06-10,2020-06-10,10,1,18.42477,NA,112122.3477,1440.234946,0
"809",1093,2020,"CA","CDF","SLU","JUAN",2020-07-05,2020-07-05,11,1,33.28214,NA,203983.5859,2251.941808,0
"810",1094,2020,"CA","CDF","SLU","PASS",2020-08-04,2020-08-05,10,1,323.1761,NA,1991152.844,10759.2126,1
"811",1095,2020,"CA","CDF","SLU","III_2",2020-08-15,2020-08-15,1,1,20.435,NA,125110.832,1838.694102,0
"812",1096,2020,"CA","CDF","SLU","WHALE",2020-08-15,2020-08-18,1,1,322.3367,NA,1972454.324,6142.230578,3
"813",1097,2020,"CA","CDF","SLU","PLACER",2020-08-25,2020-08-25,2,1,53.15897,NA,324301.125,2960.151717,0
"814",1098,2020,"CA","CDF","SHU","ZOGG",2020-09-27,2020-10-13,14,1,56338.05,NA,393993433.3,190609.1699,16
"815",1099,2020,"CA","CDF","SHU","POINT",2020-10-25,2020-10-27,9,1,276.6583,NA,1931390.746,9622.195991,2
"816",1100,2020,"CA","CDF","TUU","GRADE",2020-06-22,2020-06-25,7,1,1050.24,NA,6599440.164,13592.22281,3
"817",1101,2020,"CA","CDF","TUU","FORKS",2020-06-18,2020-06-21,15,1,117.2348,NA,733209.3281,5251.157509,3
"818",1102,2020,"CA","CDF","TUU","SPRINGS",2020-06-19,2020-06-22,10,1,223.8869,NA,1381668.32,6273.755132,3
"819",1103,2020,"CA","CDF","BDU","PITZER",2020-07-17,2020-07-18,9,1,118.7805,NA,707587.0898,5085.815638,1
"820",1104,2020,"CA","CDF","BDU","MENTONE",2020-10-12,2020-10-13,10,1,47.27253,NA,279545.1016,3559.136297,1
"821",1105,2020,"CA","CDF","SHU","INWOOD",2020-07-31,2020-07-31,11,1,10.81982,NA,75886.625,1545.979983,0
"822",1106,2020,"CA","CDF","SHU","DERSCH",2020-10-25,2021-01-25,7,1,133.2995,NA,933421.0508,9483.093424,92
"823",1107,2020,"CA","CDF","AEU","GRANT FIRE",2020-06-12,2020-06-12,2,1,5062.198,NA,33560841.75,31944.67194,0
"824",1108,2020,"CA","CDF","AEU","CRONAN FIRE",2020-06-09,2020-06-09,2,1,28.27121,NA,188749.9883,1949.28488,0
"825",1109,2020,"CA","CDF","SHU","RIDGE",2020-09-14,2021-01-14,10,1,17.10545,NA,119773.0742,2050.818243,122
"826",1110,2020,"CA","CDF","AEU","CLAY FIRE",2020-07-29,2020-07-29,3,1,740.1123,NA,4886122.641,15488.66036,0
"827",1111,2020,"CA","CDF","AEU","MEISS FIRE",2020-08-13,2020-08-13,9,1,509.1472,NA,3365238.551,10408.34868,0
"828",1112,2020,"CA","CDF","FKU","DEN",2020-05-23,2020-05-23,11,1,42.87516,NA,264731.4375,2238.833309,0
"829",1113,2020,"CA","CDF","FKU","FRONTIER",2020-06-23,2020-06-23,7,1,21.7087,NA,137924.6289,1565.048464,0
"830",1114,2020,"CA","CDF","FKU","GATOS",2020-04-26,2020-04-26,2,1,31.95898,NA,199029.6367,2149.264853,0
"831",1115,2020,"CA","CDF","FKU","HILLS",2020-07-28,2020-07-28,9,1,44.13896,NA,278570.2734,3468.796414,0
"832",1116,2020,"CA","CDF","FKU","HILLS",2020-08-15,2020-09-27,1,1,2120.98,NA,13134178.93,20374.51688,43
"833",1117,2020,"CA","CDF","FKU","KINGS",2020-07-05,2020-07-05,2,1,65.94609,NA,416526.9648,3621.588375,0
"834",1118,2020,"CA","CDF","FKU","MINERAL",2020-07-13,2020-07-26,14,1,29666.96,NA,184633612.4,113981.4023,13
"835",1119,2020,"CA","CDF","FKU","SUTTER",2020-05-24,2020-05-24,11,1,26.95898,NA,167316.2422,1946.584466,0
"836",1120,2020,"CA","CDF","FKU","SYCAMORE",2020-06-23,2020-06-25,7,1,26.59245,NA,168936.418,2418.989114,2
"837",1121,2020,"CA","CDF","FKU","THERMAL",2020-08-30,2020-08-30,11,1,11.4255,NA,72166.10156,1779.664104,0
"838",1122,2020,"CA","CDF","FKU","TODD",2020-07-26,2020-07-26,2,1,13.09678,NA,82632.57422,1596.150515,0
"839",1123,2020,"CA","CDF","FKU","TAR",2020-08-13,2020-08-18,1,1,20.48829,NA,126743.3164,1688.988884,5
"840",1124,2020,"CA","CDF","AEU","MURPHY FIRE",2020-08-17,2020-08-17,11,1,13.25112,NA,88455.00391,1534.422293,0
"841",1125,2020,"CA","CDF","AEU","COPPER FIRE",2020-09-30,2020-09-30,3,1,46.58341,NA,308142.9102,3134.084533,0
"842",1126,2020,"CA","CDF","AEU","CAMERON FIRE",2020-10-18,2020-10-18,10,1,14.42604,NA,95882.97266,2402.690167,0
"843",1127,2020,"CA","CDF","AEU","LIBERTY FIRE",2020-06-17,2020-06-17,5,1,88.69255,NA,582787.0078,6146.408183,0
"844",1128,2020,"CA","CDF","AEU","LAMBERT FIRE",2020-10-04,2020-10-04,9,1,21.81627,NA,144216.9492,1873.866967,0
"845",1129,2020,"CA","CDF","BEU","CROSS",2020-10-07,2020-10-07,2,1,24.49597,NA,151625.8359,2109.645491,0
"846",1130,2020,"CA","CDF","BEU","BROWN",2020-09-22,2020-09-23,11,1,18.3533,NA,116118.1602,1399.693051,1
"847",1131,2020,"CA","CDF","BEU","BOOMER",2020-07-04,2020-07-05,14,1,10.92989,NA,69080.47656,1436.730064,1
"848",1132,2020,"CA","CDF","BEU","BRADLEY",2020-06-08,2020-06-09,2,1,230.3548,NA,1424371.152,5835.150037,1
"849",1133,2020,"CA","CDF","BEU","CARMEL",2020-08-18,2020-09-06,10,1,6996.944,NA,43813350.5,55600.12332,19
"850",1134,2020,"CA","CDF","BEU","COPPERHEAD",2020-10-26,2020-10-26,2,1,22.66812,NA,139948.1719,1915.848542,0
"851",1135,2020,"CA","CDF","BEU","CIRCLE",2020-10-07,2020-10-08,8,1,32.20207,NA,200531.3789,2582.135487,1
"852",1136,2020,"CA","CDF","BEU","COYOTE",2020-07-15,2020-07-18,14,1,1485.075,NA,9360859.672,16996.49701,3
"853",1137,2020,"CA","CDF","BEU","FRUDDEN",2020-06-03,2020-06-04,14,1,43.21143,NA,267048.3398,2652.845246,1
"854",1138,2020,"CA","CDF","BEU","JOHNSON",2020-08-04,2020-08-05,14,1,39.91976,NA,250837.0938,2822.623525,1
"855",1139,2020,"CA","CDF","BEU","JULIUS",2020-05-17,2020-05-17,11,1,21.76851,NA,135336.3047,2165.334368,0
"856",1140,2020,"CA","CDF","BEU","METZ",2020-05-24,2020-05-24,2,1,33.09181,NA,207268.6953,3239.205524,0
"857",1141,2020,"CA","CDF","BEU","RICO",2020-06-22,2020-06-23,11,1,338.1396,NA,2094725.047,7785.799561,1
"858",1142,2020,"CA","CDF","BEU","RIVER",2020-08-16,2020-09-04,1,1,50213.82,NA,314948094,188233.1559,19
"859",1143,2020,"CA","CDF","BEU","VISTA",2020-06-21,2020-06-22,11,1,27.80219,NA,176097.0586,2666.986283,1
"860",1144,2020,"CA","CDF","BEU","STAGE",2020-06-21,2020-06-22,7,1,51.16013,NA,322586.0781,3336.97263,1
"861",1145,2020,"CA","CDF","BEU","BITTERWATER",2020-06-07,2020-06-08,11,1,210.5436,NA,1313615.355,6469.821062,1
"862",1146,2020,"CA","CDF","BEU","BITTER",2020-06-16,2020-06-20,10,1,895.4044,NA,5605739.777,12797.67401,4
"863",1147,2020,"CA","CDF","BEU","HUNTER",2020-06-21,2020-06-25,4,1,194.558,NA,1201839.723,6820.75933,4
"864",1148,2020,"CA","CCO","VNC","HOLSER",2020-08-17,2020-08-22,14,1,2188.634,NA,13059172.33,19186.82943,5
"865",1149,2020,"CA","CCO","VNC","LIME",2020-06-10,2020-06-17,14,1,802.5537,NA,4788548.145,13860.1065,7
"866",1150,2020,"CA","CCO","VNC","ELIZABETH",2020-06-10,2020-06-13,14,1,298.9597,NA,1778128.586,6564.640207,3
"867",1151,2020,"CA","CCO","VNC","PERKIN",2020-12-08,2020-12-11,14,1,39.82645,NA,236398.9258,2695.474566,3
"868",1152,2020,"CA","CCO","VNC","MEDIO",2020-08-28,2020-08-28,14,1,16.061,NA,95454.09766,1272.472149,0
"869",1153,2020,"CA","CDF","SCU","SCU COMPLEX",2020-08-16,2020-09-11,1,1,396824.5,"SCU COMPLEX",2545883719,634336.3388,26
"870",1154,2020,"CA","CDF","SCU","PARK",2020-07-04,2020-07-10,2,1,342.5213,NA,2186240.574,7516.04467,6
"871",1155,2020,"CA","CDF","SCU","CREWS",2020-07-05,2020-07-15,8,1,5513.191,NA,35060829.5,45170.97856,10
"872",1156,2020,"CA","CDF","MVU","VOLCANO",2020-08-20,2020-08-22,9,1,46.38861,NA,270454.582,2163.211527,2
"873",1157,2020,"CA","CDF","MVU","BORDER 7",2020-06-11,2020-06-13,14,1,70.65142,NA,403717.0313,2918.53238,2
"874",1158,2020,"CA","CDF","MVU","SKYLINE 3",2020-06-11,2020-06-14,14,1,79.95433,NA,458460.9688,4983.22669,3
"875",1159,2020,"CA","CDF","MVU","WILLOWS",2020-12-02,2020-12-03,14,1,58.15114,NA,333622.3047,4342.902697,1
"876",1160,2020,"CA","CDF","MVU","BORDER 11",2020-07-28,2020-07-30,14,1,59.76928,NA,341525.9102,4060.841304,2
"877",1161,2020,"CA","CDF","RRU","AIRPORT",2020-12-01,2020-12-13,14,1,1085.7,NA,6394320.586,21111.07575,12
"878",1162,2020,"CA","CDF","RRU","CASINO",2020-07-13,2020-07-13,7,1,91.579,NA,534893.168,3965.862754,0
